propertyCode,url,address_search,price_search,details_search,description_search,source_page,scraped_at,seed_url,seed_label
110383829,https://www.idealista.com/en/inmueble/110383829/,"Flat / apartment in Calle Nou de la Rambla, El Poble Sec - Parc de Montjuïc, Barcelona","250,000 €",3 bed. 66 m² 4th floor exterior with lift | 3 bed. | 66 m² | 4th floor exterior with lift,"INVESTOR OPPORTUNITY! Apartment in Poble Sec / Sants Montjuïc, very close to Avda. Paralelo, with all services nearby. Paral·lel L3 Metro and different bus lines. The apartment consists of 3 bedrooms, 1 double and two singles, living-dining room, full bathroom, and a balcony. The apartment has a tenant until 10-31-2028",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-31.htm,2026-04-17T16:43:07+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111162745,https://www.idealista.com/en/inmueble/111162745/,"Flat / apartment in Sants - Badal, Barcelona","450,000 €",4 bed. 155 m² Ground floor exterior without lift | 4 bed. | 155 m² | Ground floor exterior without lift,"TECNOCASA PRESENTS EXCLUSIVELY A FULLY RENOVATED PROPERTY WITH A 60 M² TERRACE IN BARCELONA This spectacular home is presented in a building with only 2 neighbors, completely renovated, ideal for those seeking tranquility, privacy, and a home with high-quality finishes in Barcelona. The home has been completely renov",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-31.htm,2026-04-17T16:43:07+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110561737,https://www.idealista.com/en/inmueble/110561737/,"Flat / apartment in Plaza del Fènix, La Bordeta, Barcelona","235,000 €",2 bed. 74 m² Ground floor interior without lift | 2 bed. | 74 m² | Ground floor interior without lift,"Residential ground floor for sale located in Plaza Fénix (Sants), a consolidated area with high rental demand. The property has 2 bedrooms and 1 bathroom and is currently rented, with a stable tenant paying a rent of €1,006/month. The rental is managed by us and has a good payment history, making it an ideal asset for",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-31.htm,2026-04-17T16:43:07+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110337746,https://www.idealista.com/en/inmueble/110337746/,"Flat / apartment in La Bordeta, Barcelona","528,000 €",Parking included 5 bed. 125 m² 2nd floor exterior with lift | Parking included | 5 bed. | 125 m² | 2nd floor exterior with lift,"Discover this magnificent 125m2 apartment next to Plaza Cerda and Ciudad de la Justicia. One of the most consolidated and sought-after areas of Barcelona, surrounded by all services: medical centers, schools, local shops, public transport, and green areas, making it an ideal location for families. The home stands out",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-31.htm,2026-04-17T16:43:07+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111094680,https://www.idealista.com/en/inmueble/111094680/,"Flat / apartment in Calle de Melcior de Palau, Sants, Barcelona","235,000 €",3 bed. 63 m² Ground floor interior without lift | 3 bed. | 63 m² | Ground floor interior without lift,"Renovated 63 m² property in the Sants neighborhood, Barcelona. (no occupancy certificate) Located in a consolidated and very well-connected area, this property stands out for offering a functional and well-utilized layout. The property is distributed between the ground floor and a lower area, and features: 3 bedrooms",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-31.htm,2026-04-17T16:43:07+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111162604,https://www.idealista.com/en/inmueble/111162604/,"Flat / apartment in Sants - Badal, Barcelona","450,000 €",4 bed. 155 m² Ground floor exterior without lift | 4 bed. | 155 m² | Ground floor exterior without lift,"TECNOCASA PRESENTS EXCLUSIVELY A FULLY RENOVATED PROPERTY WITH A 60 M² TERRACE IN BARCELONA This spectacular home is presented in a building with only 2 neighbors, completely renovated, ideal for those seeking tranquility, privacy, and a home with high-quality finishes in Barcelona. The home has been completely renov",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110957574,https://www.idealista.com/en/inmueble/110957574/,"Flat / apartment in Plaza de sant, Nn, Sants, Barcelona","271,000 €",2 bed. 49 m² 3rd floor exterior without lift | 2 bed. | 49 m² | 3rd floor exterior without lift,"Apartment for sale in the quiet Sants neighborhood of Barcelona, just a ten-minute walk from Sants train station. Located on the third floor of a building without an elevator, it features two bedrooms, a living-dining room, a kitchen, a pantry, a bathroom, and a small balcony. It boasts abundant natural light, air cond",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110594547,https://www.idealista.com/en/inmueble/110594547/,"Penthouse in Sants, Barcelona","359,000 €",1 bed. 50 m² 2nd floor exterior without lift | 1 bed. | 50 m² | 2nd floor exterior without lift,"Penthouse with Private Terrace in the Heart of Barcelona Discover this spectacular penthouse for sale, located next to the Hostafrancs Market, where comfort and modernity meet in perfect harmony. Situated on the top floor of a three-story building, this home, renovated in 2024, offers exceptional brightness thanks to",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111147473,https://www.idealista.com/en/inmueble/111147473/,"Flat / apartment in Calle de Salvà, El Poble Sec - Parc de Montjuïc, Barcelona","295,000 €",2 bed. 45 m² 3rd floor exterior without lift | 2 bed. | 45 m² | 3rd floor exterior without lift,"For sale! Fully renovated apartment in the best area of Poble-sec, located in one of the best areas of Poble-sec, near Paral·lel metro and Montjuic park, and a few steps from the lively Blai street. Apartment features: 2 bedrooms: one double with a double bed, and one single with a single bed. Living-dining room wit",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110908410,https://www.idealista.com/en/inmueble/110908410/,"Flat / apartment in Calle d'En Fontrodona, El Poble Sec - Parc de Montjuïc, Barcelona","310,000 €",3 bed. 69 m² exterior with lift | 3 bed. | 69 m² | exterior with lift,"Flat for sale in Barcelona, with 69 m², 3 rooms and 1 bathrooms, Lift and Air conditioning.",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110828267,https://www.idealista.com/en/inmueble/110828267/,"Flat / apartment in Calle de la Torre d'En Damians, Hostafrancs, Barcelona","145,000 €",1 bed. 34 m² 1st floor exterior without lift | 1 bed. | 34 m² | 1st floor exterior without lift,"**EXCELLENT OPPORTUNITY IN SANTS** Discover this charming loft-style studio in the vibrant Sants area, just a few steps from Plaza España and Sants station. With 34 m² built, this space is perfect for a single person or a couple looking for comfort and style in an unbeatable location. The independent kitchen and full",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110997194,https://www.idealista.com/en/inmueble/110997194/,"Flat / apartment in Calle de Pavia, Sants - Badal, Barcelona","348,000 €",3 bed. 90 m² 1st floor exterior with lift | 3 bed. | 90 m² | 1st floor exterior with lift,"**Apartment for Sale on Calle Pavia: Your New Home Awaits** Discover this spacious and bright apartment on the sought-after Calle Pavia, ideal for those seeking a space that combines comfort and potential. With 90 m² built, this property features three exterior bedrooms overlooking a quiet block courtyard, ensuring a",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
108735203,https://www.idealista.com/en/inmueble/108735203/,"Flat / apartment in Paseo de la Zona Franca, La Marina del Port, Barcelona","229,000 €",2 bed. 61 m² 9th floor exterior with lift | 2 bed. | 61 m² | 9th floor exterior with lift,"TECNOCASA ZONA FRANCA exclusively presents this magnificent 3-bedroom ALL EXTERIOR apartment located on Paseo de zona franca! It has 2 elevators and a south-facing balcony; it is strategically located, close to all essential services such as shops, schools, playgrounds and the municipal market. The excellent connection",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110331114,https://www.idealista.com/en/inmueble/110331114/,"Flat / apartment in Passatge del Llobregat, La Marina del Port, Barcelona","200,000 €",3 bed. 75 m² 1st floor exterior with lift | 3 bed. | 75 m² | 1st floor exterior with lift,"Discover your new home in the Zona Franca of Barcelona! This charming VPO (Social Housing) apartment of 75 m² is perfect for families or couples looking for a well-distributed and cozy space. With three bedrooms, this property offers the comfort you need to enjoy every corner. The bathroom has been designed for practic",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111036116,https://www.idealista.com/en/inmueble/111036116/,"Detached house in Calle de Galileu, 30, Sants, Barcelona","660,000 €",4 bed. 220 m² | 4 bed. | 220 m²,"Property in Sants with immediate profitability + appreciation potential Income-generating real estate asset located in Sants, one of Barcelona's most in-demand areas. Property consisting of a dwelling and a commercial premises, both currently leased, generating stable income from day one. Economic data: Monthly inco",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110902081,https://www.idealista.com/en/inmueble/110902081/,"Flat / apartment in Calle de Vallhonrat, El Poble Sec - Parc de Montjuïc, Barcelona","320,000 €",3 bed. 67 m² 3rd floor exterior without lift | 3 bed. | 67 m² | 3rd floor exterior without lift,"Cozy apartment for sale located on the third floor in the Poble Sec neighborhood. THE APARTMENT NEEDS RENOVATION. The home has three bedrooms, making it ideal for families or those looking for extra space for an office or guests. It stands out for its abundant natural light throughout the day, creating a warm and pleas",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111181033,https://www.idealista.com/en/inmueble/111181033/,"Flat / apartment in Calle de Salou, 9, Sants, Barcelona","270,000 €",2 bed. 70 m² 3rd floor exterior with lift | 2 bed. | 70 m² | 3rd floor exterior with lift,"WONDERFUL APARTMENT FOR SALE – BRIGHTNESS AND COMFORT Fantastic 70 m² apartment for sale, very bright and with a layout that makes the most of every space. The home has spacious rooms, ideal for adapting to different needs, and a large, sun-drenched living room, perfect for enjoying everyday life in a cozy atmosphere",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111160981,https://www.idealista.com/en/inmueble/111160981/,"Flat / apartment in Avenida del Paral·lel, El Poble Sec - Parc de Montjuïc, Barcelona","319,000 €",3 bed. 80 m² 3rd floor exterior with lift | 3 bed. | 80 m² | 3rd floor exterior with lift,"DESCRIPTION Poble-sec | Light, location, and potential just steps from the Apolo Theatre In one of Barcelona's most promising areas, just a few meters from the iconic Apolo Theatre, we find this 80 m² property that combines three key elements: location, luminosity, and enormous potential for revaluation. The property",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110746979,https://www.idealista.com/en/inmueble/110746979/,"Penthouse in Calle de Sagunt, 75, Sants, Barcelona","309,000 €",3 bed. 76 m² 3rd floor exterior without lift | 3 bed. | 76 m² | 3rd floor exterior without lift,"76 m² apartment with balcony and double orientation in Sants. Great renovation potential. Opportunity in the Sants neighborhood. 76 m² home located on the fourth floor without an elevator, ideal for those looking for a character-filled apartment to renovate and design to their liking. The property stands out for its e",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111150910,https://www.idealista.com/en/inmueble/111150910/,"Flat / apartment in La Bordeta, Barcelona","315,000 €",3 bed. 100 m² Ground floor exterior with lift | 3 bed. | 100 m² | Ground floor exterior with lift,"Spectacular corner apartment, fully exterior, very bright, and ready to move into! Magnificent 100 m² home for sale, completely exterior and located on a corner, a highly valued feature that guarantees excellent natural light in all rooms throughout the day, as well as optimal cross-ventilation that provides freshness",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110951887,https://www.idealista.com/en/inmueble/110951887/,"Flat / apartment in El Poble Sec - Parc de Montjuïc, Barcelona","220,000 €",3 bed. 52 m² Mezzanine exterior with lift | 3 bed. | 52 m² | Mezzanine exterior with lift,"Investment opportunity in the Poble Sec neighborhood. This apartment is located in a classic 1930s building, on the main floor, ideal for renovation and personalization. The property has 52 m² of built area, distributed as follows: 1 double bedroom 2 single bedrooms 1 bathroom Separate kitchen Living-dining room The b",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110955881,https://www.idealista.com/en/inmueble/110955881/,"Flat / apartment in CL Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona","315,000 €",2 bed. 55 m² 2nd floor exterior with lift | 2 bed. | 55 m² | 2nd floor exterior with lift,"**Renovated Apartment in the Heart of Poble Sec** Discover this wonderful renovated apartment, ready to move into, located in the best area of Poble Sec. With a surface area of 55 m², this cozy home is on the 4th actual floor with an elevator, ensuring comfort and accessibility. The large living-dining room, with an",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111150858,https://www.idealista.com/en/inmueble/111150858/,"Flat / apartment in Hostafrancs, Barcelona","315,000 €",3 bed. 100 m² Ground floor exterior with lift | 3 bed. | 100 m² | Ground floor exterior with lift,"Spectacular corner apartment, completely exterior, very bright, and ready to move into. Magnificent 100 m² home for sale, completely exterior and located on a corner, a highly valued feature that guarantees excellent natural light in all rooms throughout the day, as well as optimal cross-ventilation that provides fres",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110785774,https://www.idealista.com/en/inmueble/110785774/,"Flat / apartment in La Marina del Port, Barcelona","249,900 €",3 bed. 90 m² 2nd floor exterior with lift | 3 bed. | 90 m² | 2nd floor exterior with lift,"AC GESTIO IMMOBILIARIA SPACIOUS, BRIGHT HOME NEXT TO ALL AMENITIES, 5 MINUTES FROM FONERIA METRO. Consists of: -Spacious, bright living-dining room with lots of NATURAL light. -Spacious bathroom. -Kitchen with utility room. -THREE bedrooms. -Home with very good layout, lots of natural light. The home stands out for",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110060741,https://www.idealista.com/en/inmueble/110060741/,"Studio in Calle Nou de la Rambla, El Poble Sec - Parc de Montjuïc, Barcelona","249,000 €",45 m² 1st floor exterior with lift | 45 m² | 1st floor exterior with lift,"We present this completely renovated, brand-new loft. An ideal home for those seeking a modern, bright, and functional space in the heart of Barcelona. The home offers an open-plan design with excellent natural light, and features built-in wardrobes that bring order and spaciousness to the area. The open kitchen integ",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111124604,https://www.idealista.com/en/inmueble/111124604/,"Penthouse in La Bordeta, Barcelona","480,000 €",3 bed. 110 m² 6th floor exterior with lift | 3 bed. | 110 m² | 6th floor exterior with lift,"TECNOCASA EXCLUSIVELY PRESENTS a unique opportunity to acquire a home with exceptional luminosity in every corner. This beautiful apartment has four bright bedrooms, perfectly distributed to offer both functionality and privacy, ideal for families, teleworking, or even as an investment. It has a complete 4-piece bathr",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
109423595,https://www.idealista.com/en/inmueble/109423595/,"Flat / apartment in Calle dels Alts Forns, La Marina del Port, Barcelona","289,000 €",3 bed. 73 m² 10th floor exterior with lift | 3 bed. | 73 m² | 10th floor exterior with lift,"La Casa Agency presents an incredible exclusive apartment located in Marina del Port. The apartment has incredible views. Currently, it has tenants with a one-year contract. Ideal for investment with high guaranteed profitability. Located in a building from 1973, this apartment represents an excellent opportunity in a",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111127526,https://www.idealista.com/en/inmueble/111127526/,"Penthouse in Sants - Badal, Barcelona","480,000 €",3 bed. 110 m² 6th floor exterior with lift | 3 bed. | 110 m² | 6th floor exterior with lift,"TECNOCASA EXCLUSIVELY PRESENTS a unique opportunity to acquire a home with exceptional luminosity in every corner. This beautiful apartment has four bright bedrooms, perfectly distributed to offer both functionality and privacy, ideal for families, remote work, or even as an investment. It has a complete 4-piece bathr",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111188506,https://www.idealista.com/en/inmueble/111188506/,"Flat / apartment in El Poble Sec - Parc de Montjuïc, Barcelona","409,000 €",2 bed. 71 m² 3rd floor exterior | 2 bed. | 71 m² | 3rd floor exterior,"Ideal investment with high profitability... ! rented for €1,500/month (3.5 years remaining) Complete renovation of a flat that will last over time Charming neighborhood and 15 minutes from the beach.. . Everything new, impeccable. Investors!",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110480458,https://www.idealista.com/en/inmueble/110480458/,"Flat / apartment in El Poble Sec - Parc de Montjuïc, Barcelona","379,000 €",3 bed. 75 m² 3rd floor exterior with lift | 3 bed. | 75 m² | 3rd floor exterior with lift,"Discover your new home in charming Poble Sec! This spectacular 76 m² apartment, completely renovated, offers a modern and cozy space. With three bedrooms, including a suite, it is ideal for families or couples seeking comfort and style. Natural light floods every corner thanks to its large windows, and two of the bedro",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111039430,https://www.idealista.com/en/inmueble/111039430/,"Flat / apartment in Calle del Roser, El Poble Sec - Parc de Montjuïc, Barcelona","279,000 €",2 bed. 51 m² 2nd floor exterior without lift | 2 bed. | 51 m² | 2nd floor exterior without lift,"Bright home in good condition, ready to move into with a couple of updates. It currently has chb 05039325001 and cee wbw54mjh t and is distributed into two double bedrooms, both with their own exterior ventilation, a comfortable and useful study, a living-dining room with direct access to the bright balcony, a separate",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110512365,https://www.idealista.com/en/inmueble/110512365/,"Flat / apartment in Calle Daoiz i Velarde, Sants, Barcelona","213,000 €",3 bed. 70 m² interior with lift | 3 bed. | 70 m² | interior with lift,"Occupied apartment for sale in Sants – Barcelona. Apartment occupied by a person without legal title. No viewings allowed due to its occupational status. The indicated location is approximate. Ideal for investors.. . Property of 65 m² according to Cadastre, plus 5 m² of common elements, located in the Sants neighborhoo",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110337259,https://www.idealista.com/en/inmueble/110337259/,"Flat / apartment in Calle de la Mare de Déu de Port, La Marina del Port, Barcelona","349,000 €",4 bed. 104 m² 2nd floor exterior with lift | 4 bed. | 104 m² | 2nd floor exterior with lift,"La Casa Agency presents an incredible OPPORTUNITY to renovate a flat with a large balcony and natural light. La Marina del Port, an unbeatable area very well connected with public transport and metro lines, near the green lung of Montjuic. This exceptional property is distributed as follows: - 4 bedrooms (2 double, 1",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110710166,https://www.idealista.com/en/inmueble/110710166/,"Penthouse in Calle d'Olzinelles, Sants, Barcelona","509,000 €",3 bed. 82 m² 5th floor exterior with lift | 3 bed. | 82 m² | 5th floor exterior with lift,"Discover this impressive penthouse in Sants, located on the quiet Olzinelles street! With a spectacular 25 m² terrace, this space becomes the heart of the home, ideal for enjoying outdoor moments. Imagine creating your own urban oasis, with a chill-out area perfect for relaxing or an outdoor dining area to share with f",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110972015,https://www.idealista.com/en/inmueble/110972015/,"Flat / apartment in Calle de Magalhães, El Poble Sec - Parc de Montjuïc, Barcelona","250,000 €",3 bed. 75 m² Ground floor exterior with lift | 3 bed. | 75 m² | Ground floor exterior with lift,"Exclusive home with CHB and CEE in progress, duplex-style layout, located on the ground floor of a beautiful building in Poble Sec. The main floor is currently distributed with a spacious hall, independent kitchen with laundry room, living-dining room with direct access to the comfortable patio that this home has, a fu",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-32.htm,2026-04-17T16:43:15+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111126987,https://www.idealista.com/en/inmueble/111126987/,"Flat / apartment in Calle de l'Olivera, El Poble Sec - Parc de Montjuïc, Barcelona","320,000 €",2 bed. 60 m² 6th floor exterior with lift | 2 bed. | 60 m² | 6th floor exterior with lift,"Discover your new home in this spectacular penthouse located in a recently renovated building! This charming apartment is in an ideal location, in a residential setting that combines tranquility and comfort. With an elevator available, accessing your new home has never been easier. The penthouse features two spacious",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111143873,https://www.idealista.com/en/inmueble/111143873/,"Flat / apartment in Daoiz I Velarde, Sants, Barcelona","213,000 €",2 bed. 70 m² 2nd floor exterior with lift | 2 bed. | 70 m² | 2nd floor exterior with lift,"OCCUPIED APARTMENT BY PERSON WITHOUT JUST TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS THE LOCATION OF THE PROPERTY IS APPROXIMATE 65 m² dwelling, according to Cadastre, and 5 m² of common elements for sale in the Sants neighborhood, Barcelona. It is a 2nd floor in a buil",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110827842,https://www.idealista.com/en/inmueble/110827842/,"Flat / apartment in Hostafrancs, Barcelona","515,000 €",2 bed. 82 m² 3rd floor exterior with lift | 2 bed. | 82 m² | 3rd floor exterior with lift,"Bright, ideal layout 82 m² apartment, fully refurbished, doble orientation and designed to offer the perfect balance between traditional character and modern comfort. Located on the third floor of a classic royal estate with an elevator, the property sits in the vibrant Sants district, just steps away from the lively H",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111135814,https://www.idealista.com/en/inmueble/111135814/,"Flat / apartment in Gran Via de les Corts Catalanes, La Font de la Guatlla, Barcelona","365,000 €",2 bed. 56 m² 2nd floor exterior with lift | 2 bed. | 56 m² | 2nd floor exterior with lift,"Discover your new home in the heart of Sants-Montjuïc! This charming 56 m² apartment is perfect for those seeking comfort and functionality. With 2 double bedrooms, this space is designed to make the most of every corner. The intelligent layout allows for a cozy and practical atmosphere. Located in a building with an",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111157580,https://www.idealista.com/en/inmueble/111157580/,"Flat / apartment in Calle dels Jocs Florals, Sants, Barcelona","319,000 €",1 bed. 51 m² 1st floor exterior without lift | 1 bed. | 51 m² | 1st floor exterior without lift,"This is not just an apartment. It’s a place you actually want to come back to. 51 sqm thoughtfully designed through a high-quality renovation where every detail has been carefully considered. Clean spaces, well-chosen materials, and a calm, effortless atmosphere. At its core, an open-plan living area with kitchen, fi",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110459488,https://www.idealista.com/en/inmueble/110459488/,"Penthouse in Calle dels Ferrocarrils Catalans, La Marina del Port, Barcelona","99,000 €",3 bed. 66 m² 10th floor exterior with lift | 3 bed. | 66 m² | 10th floor exterior with lift,"OCCUPIED APARTMENT BY PERSON WITHOUT LEGAL TITLE (Former Mortgage Debtor) THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS IDEAL FOR INVESTORS Spacious and bright 59 m² apartment, according to Cadastre, and 7 m² of common elements. It is distributed into a living-dining room, three bedrooms, kitch",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111017334,https://www.idealista.com/en/inmueble/111017334/,"Flat / apartment in Calle de Cabanes, El Poble Sec - Parc de Montjuïc, Barcelona","349,000 €",3 bed. 80 m² 1st floor exterior without lift | 3 bed. | 80 m² | 1st floor exterior without lift,"For sale, beautiful apartment located in a regal estate building on Cabanes street, in one of Barcelona's most central and culturally vibrant areas. Surrounded by shops, theaters, and restaurants, and just a few minutes from both the beach and Montjuïc mountain, this property combines location, character, and great ren",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
