propertyCode,thumbnail,Link,Image,district,neighborhood,price,size,bed,br,floor,address,latitude,longitude,url,description
86811786,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f4/ae/5b/703559217.webp,LINK,,Ciutat Vella,El Raval,"$1,600",70,3,2,4,"C/Joaquín Costa, 36",41.3825187,2.1659777,https://www.idealista.com/inmueble/86811786/,"Monthly rental apartment (from 32 days to 11 months) Available from June 23rd 2025 Spacious and modern apartment fully furnished and connected with the rest of the city. It has three rooms: one double bedroom and two single beds. The rooms are spacious, with wardrobes and very comfortable. One of the individual offices has a desk, perfect for work or study. The flat has two bathrooms.  The apartment has a large living room with a TV. The kitchen is integrated and has all the necessary appliances. Also, the studio has air conditioning, heating, wifi, and high-speed internet included in the price. Located in Carrer de Joaquin de Costa, right in the historic center of the city. The apartment is located in a strategic area, as important urban landmarks and tourist attractions such as Plaza Universitat, Plaza de Catalunya and the Museum of Contemporary Art of Barcelona, are located a few minutes walk away. The area is surrounded by narrow streets and small squares that are conveniently located to sit and enjoy a snack. A few meters away is also the neighborhood of Sant Antoni, which has a quiet and residential atmosphere, fully supplied with all services, stores and supermarkets. The nearest station is ""Universitat"" (L1/L2), 4 minutes from the apartment."
99207830,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ca/11/76/1036680075.webp,LINK,,Gràcia,Vila de Gràcia,"$1,800",81,3,2,3,"calle Gran de Gràcia, 98",41.4005888,2.1547803,https://www.idealista.com/inmueble/99207830/,"Monthly rental apartment (from 32 days to 11 months) Available from June 3rd until september 15th 2025 This apartment has 80m2 that are perfectly distributed, and also has a privileged location in the city of Barcelona. The day area consists of a comfortable living room with access to the balcony overlooking Carrer Gran de Gracia. The dining room is located in another area of the apartment, next to the kitchen, and with access to the large terrace. The kitchen is independent, fully equipped with crockery, utensils and appliances, ready to cook from your arrival.  The sleeping area consists of 3 bedrooms. The first bedroom is double, exterior and with access to the balcony, has a chest of drawers and closet to store everything you need. The second bedroom has a bunk bed, chest of drawers and clothes rack. The third bedroom is also double and has a chest of drawers. The 3 bedrooms share 2 full bathrooms with shower. Located in the heart of the village of Gracia, a residential area par excellence. Walking through its narrow streets you will be captivated by each of its corners, full of personality. It has a lot of life and a very youthful atmosphere, so you will find all kinds of stores, restaurants and bars in the surroundings.  Diagonal Avenue is located 8 minutes away, where you will find a wide range of shops as well as several bus stops. The nearest station is a 3-minute walk away, ""Fontana"" (L3). Gracia station, which has metro and train lines, is 4 minutes away."
103538107,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/66/b4/e4/1192669996.webp,LINK,,Eixample,La Sagrada Família,"$1,950",69,3,2,1,"calle de València, 462",41.4030794,2.177609,https://www.idealista.com/inmueble/103538107/,"Monthly rental apartment (from 32 days to 11 months) Available from June 21st 2025 Located in one of the most central areas of Barcelona, in the heart of the Eixample Dreta, we find this fabulous apartment of 68 mt2 very well used. Upon entering, you will find a spacious living room, with access to a nice terrace where you can enjoy the weather of the city, while having a drink. The kitchen is independent and is fully equipped with all the necessary appliances. The sleeping area consists of 3 double bedrooms, which share a bathroom with shower. The apartment also has a guest toilet. The apartment has heating, air conditioning and wifi included in the rental price. The neighborhood: Its location is privileged, just steps away from Gaudi's masterpiece ""La Sagrada Familia''. Two large squares, located at the back and front of the basilica, serve as public spaces where you can enjoy outdoor activities. Located on Carrer de Valencia, this area of Barcelona has a residential atmosphere, very familiar and close. It has all kinds of essential services around it such as: supermarkets, local stores, bars and restaurants with terraces, where you can enjoy the atmosphere of Barcelona."
102190072,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/09/74/d0/1147317798.webp,LINK,,Eixample,La Sagrada Família,"$1,990",91,3,2,3,"avenida de Gaudí, 31",41.4067234,2.1741376,https://www.idealista.com/inmueble/102190072/,"Monthly rental apartment (from 32 days to 11 months) Available from May 2nd 2025 This spacious and comfortable 90m2 apartment has a privileged location and is fully ready to move in. The day area has a living room full of natural light thanks to the large windows that also allow access to the spacious balcony. Here you can take advantage of the warm days in the city while enjoying a meal or a drink at home. The kitchen is integrated into the space, it is fully equipped with all the necessary utensils and appliances. The sleeping area has 3 double bedrooms that share 2 large bathrooms with shower. The apartment has a laundry area and is equipped with air conditioning, heating and wifi. The neighborhood: The apartment is located on Avenida Gaudi, a dawn avenue that breaks diagonally with the urban grid, and has a number of avant-garde bars and cafes where people gather to enjoy the spectacular view of Gaudi's tremendous work. It is part of the Sagrada Familia neighborhood, within the Eixample district. The apartment is located a few meters from the Sagrada Familia, a monumental work of the Catalan architect. Two large squares, located at the back and front of the basilica, serve as public spaces where you can enjoy outdoor activities. This area of Barcelona has a residential atmosphere, very familiar and close. It has all kinds of essential services around it such as: supermarkets, local stores, bars and restaurants with terraces, where you can enjoy the atmosphere of Barcelona. The nearest station is located 4 minutes from the apartment, ""Sagrada Familia (L2/L5). Diagonal Avenue is 10 minutes away, and the charming Paseo Sant Joan, 23 minutes walk, where you will find a number of bus stops and a great gastronomic offer."
103103899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d1/03/1c/1178420701.webp,LINK,,Eixample,La Sagrada Família,"$1,990",90,3,2,5,"GAUDI, 31",41.4067234,2.1741376,https://www.idealista.com/inmueble/103103899/,"Monthly rental apartment (from 32 days to 11 months) Available now Seasonal contract, a responsible statement is required in which the tenant accredits the reason or need for the temporary nature of the contract (i. e. professional reasons, work, studies, medical care or assistance) and in no case may it be considered the regular dwelling of the tenant or of any of its occupants. This spacious and comfortable 90m2 apartment has a privileged location and is fully ready to move in. The day area features a living-dining room full of natural light thanks to the large windows that also allow access to the spacious balcony. Here you can take advantage of the warm days in the city while enjoying a meal or a drink at home. The kitchen is integrated into the space and has all the necessary appliances. The sleeping area has 3 bedrooms: 2 doubles and 1 single. The bedrooms share 2 large bathrooms with shower. The apartment has a laundry area and is equipped with air conditioning and heating. The neighborhood: The apartment is located on Avenida Gaudi, a dawn avenue that breaks diagonally with the urban grid, and has a number of avant-garde bars and cafes where people gather to enjoy the spectacular view of Gaudi's tremendous work. It is part of the Sagrada Familia neighborhood, within the Eixample district. The apartment is located a few meters from the Sagrada Familia, a monumental work of the Catalan architect. Two large squares, located at the back and front of the basilica, serve as public spaces where you can enjoy outdoor activities. This area of Barcelona has a residential atmosphere, very familiar and close. It has all kinds of essential services around it such as: supermarkets, local stores, bars and restaurants with terraces, where you can enjoy the atmosphere of Barcelona. The nearest station is located 4 minutes from the apartment, ""Sagrada Familia (L2/L5). Diagonal Avenue is 10 minutes away, where you will find a number of bus stops."
102523008,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ea/48/4b/1158423490.webp,LINK,,Eixample,La Sagrada Família,"$1,990",91,3,2,3,"avenida de Gaudí, 31",41.4067234,2.1741376,https://www.idealista.com/inmueble/102523008/,"Monthly rental apartment (from 32 days to 11 months) Available from May 22nd 2026 This spacious and comfortable 90m2 apartment has a privileged location and is fully ready to move in. The day area has a living room full of natural light thanks to the large windows that also allow access to the spacious balcony. Here you can take advantage of the warm days in the city while enjoying a meal or a drink at home. The kitchen is integrated into the space, it is fully equipped with all the necessary utensils and appliances. The sleeping area has 3 double bedrooms that share 2 large bathrooms with shower. The apartment has a laundry area and is equipped with air conditioning, heating and wifi. The apartment is located on Avenida Gaudi, a dawn avenue that breaks diagonally with the urban grid, and has a number of avant-garde bars and cafes where people gather to enjoy the spectacular view of Gaudi's tremendous work. It is part of the Sagrada Familia neighborhood, within the Eixample district. The apartment is located a few meters from the Sagrada Familia, a monumental work of the Catalan architect. Two large squares, located at the back and front of the basilica, serve as public spaces where you can enjoy outdoor activities. This area of Barcelona has a residential atmosphere, very familiar and close. It has all kinds of essential services around it such as: supermarkets, local stores, bars and restaurants with terraces, where you can enjoy the atmosphere of Barcelona. The nearest station is located 4 minutes from the apartment, ""Sagrada Familia (L2/L5). Diagonal Avenue is 10 minutes away, and the charming Paseo Sant Joan, 23 minutes walk, where you will find a number of bus stops and a great gastronomic offer."
105830929,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/75/9b/1264559873.webp,LINK,,Sant Martí,El Parc i la Llacuna del Poblenou,"$1,750",67,3,2,4,"calle de Nàpols, 27",41.3915965,2.1839637,https://www.idealista.com/inmueble/105830929/,"Monthly rental apartment (from 32 days to 11 months). Available now It is a 67m2 apartment, located in a quiet area of Eixample Dreta. The day area consists of a bright living room with access to a spacious balcony, where you can have breakfast every morning or relax at sunset, after your daily activities. The kitchen is independent and has been fully equipped to be able to cook comfortably from the day of arrival to the apartment. It also has a laundry area. The sleeping area consists of 3 double bedrooms, each with closet. The bedrooms share two complete bathrooms with shower. In addition a fourth room, has been equipped as an office and has 2 desks where you can work or study quietly. The apartment has high speed wifi. The apartment is located in Carrer Nàpols, this is a residential area of Barcelonam in the sought after neighborhood of Eixample. Nearby you will find a variety of restaurants and bars that fill the area with life.  Just a short walk away is the beautiful Parque de la Ciudadela, as well as other tourist attractions such as the Arc de Triomf and the beautiful Paseo de Sant Joan. This area is ideal for walks or outdoor activities. The nearest metro station is “Arc de Triomf” and the bus station Barcelona Nord, this is one of the most important stations in Catalonia and has national and international connections."
103621693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/2b/50/00/1195197128.webp,LINK,,Sant Martí,El Camp de l'Arpa del Clot,"$1,850",73,3,2,3,"calle de Rogent, 69",41.4110744,2.1818902,https://www.idealista.com/inmueble/103621693/,"Monthly rental apartment (from 32 days to 11 months) Available from June 23rd 2025 This is a nice apartment of 72m2 fully furnished and ready to move into in one of the best areas of Barcelona. The day area consists of a living room with integrated kitchen, this space has the traditional Catalan vault that allows you to see the exposed wooden beams on the ceiling. From here there is access to the cozy little terrace which is the perfect space to relax during the day. The kitchen is fully equipped with all the utensils and appliances needed for cooking. The night area has 3 double bedrooms, each with closet and a practical desk for work or academic activities. The bedrooms share 2 full bathrooms with shower. The apartment has air conditioning, heating and fiber optics such as wifi. The apartment is located in the heart of the neighborhood El Clot a few steps from the metro of the same name (L1 and L2) that will communicate you in a few minutes with the rest of the city. Nearby you will find all kinds of stores such as pharmacies, supermarkets, restaurants, bars and shops. It is important to note that this neighborhood is the best place to live in the Catalan city according to the International 2023 survey of Time Out magazine."
100457365,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/dc/e7/70/1087214073.webp,LINK,,Eixample,La Nova Esquerra de l'Eixample,"$1,995",110,3,2,6,"calle de Rocafort, 148",41.3821838,2.1497147,https://www.idealista.com/inmueble/100457365/,"Monthly rental apartment (from 32 days to 11 months) Available from June 3rd 2025 If you are looking for a spacious, bright, renovated and perfectly connected to the rest of the city, no doubt, this apartment in Rocafort street is for you. Upon entering, you will find a long hallway that connects to the dining room and the integrated kitchen, fully equipped with all the necessary high-end appliances such as microwave, oven, ceramic hob, refrigerator, dishwasher, kitchen utensils and coffee maker. Then, the hallway connects to the spacious living room, with large exterior windows that let in light and warmth to every corner. The living room is tastefully decorated; modern and avant-garde touches. The sofa is perfect; it has 3 bodies. Ideal to enjoy your favorite series and movies. The living room has access to a beautiful terrace, completely outside.  The sleeping area consists of 3 bedrooms with double bed. The bedrooms share a bathroom with shower and a toilet. The apartment has split air conditioning and heating radiators and pump. In addition, the apartment has fiber wifi. The neighborhood: The apartment is located in Rocafort street in a quiet, residential and central neighborhood. Surrounded by all kinds of stores such as pharmacies, supermarkets and shops. It is also a few steps from the metro Rocarfort (L1)."
107986025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/0b/81/1330278457.webp,LINK,,Sant Martí,El Camp de l'Arpa del Clot,"$1,695",74,3,2,1,calle de València,41.4103186,2.1846199,https://www.idealista.com/inmueble/107986025/,"SEASONAL RENTAL FROM 32 DAYS TO 11 MONTHS AVAILABLE NOW WIFI IS INCLUDED IN THE RENT This cozy furnished and fully equipped three-bedroom, two-bathroom apartment is available for seasonal rental. It offers 74 square meters of space and is located in Sant Martí, the second largest district in Barcelona and one of the best representations of the city's urban transformation. Situated in the northeast, it combines the industrial essence of the past with a vibrant modernity that makes it an increasingly attractive area to live, work, and enjoy. Nearby, you will find the Clot station, which will help you move around the city. The apartment consists of: - A bright living room with a sofa, TV, and balcony. - A fully equipped kitchen (dishwasher, coffee maker, oven, refrigerator, and microwave). - A bedroom with a double bed, two nightstands, and a wardrobe. - A bedroom with a single bed, a wardrobe, drawers under the bed, and a desk with a chair. - Two bathrooms - A laundry room Fully furnished and equipped (TV, washing machine, dryer, drying rack, cleaning set, iron, and ironing board), the apartment is located in a building with an elevator and intercom. Reservation conditions: - Two months' deposit - Agency fees."
108034241,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/49/3e/1331830177.webp,LINK,,Eixample,El Fort Pienc,"$2,046",89,3,2,5,calle de Sicília,41.397171,2.1801367,https://www.idealista.com/inmueble/108034241/,"LONG-TERM RENTAL (6 MONTHS TO 5 YEARS) State reference index: €1391.19/month (more information). Annual IBI: €999.2 Status within the last 5 years: Rented. Last rent price: €2045.82/month. Energy certificate with rating E. Annual increase – CPI. The owner is not a large holder. This splendid 3-bedroom, 2-bathroom apartment is available for long-term rental, offering 79 square meters of space located in Eixample, an incredible area to live, a comfortable and cozy neighborhood that is one of the most iconic and vibrant in Barcelona. Probably the most recognizable for its urban design. Nearby you will find the Monumental station which will help you get around the city. This spacious and bright apartment, situated on the fifth floor with an elevator, offers a comfortable and functional space, ideal for those looking for a home they can personalize from scratch. Highlighted features: – Three bedrooms – Two full bathrooms – Private balcony, perfect for enjoying the outdoors – Independent kitchen – Unfurnished and un-equipped apartment, perfect for decorating it to your style A versatile, bright apartment ready to adapt to your needs."
107986025,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e7/0b/81/1330278457.webp,LINK,,Sant Martí,El Camp de l'Arpa del Clot,"$1,695",74,3,2,1,calle de València,41.4103186,2.1846199,https://www.idealista.com/inmueble/107986025/,"SEASONAL RENTAL FROM 32 DAYS TO 11 MONTHS AVAILABLE NOW WIFI IS INCLUDED IN THE RENT This cozy furnished and fully equipped three-bedroom, two-bathroom apartment is available for seasonal rental. It offers 74 square meters of space and is located in Sant Martí, the second largest district in Barcelona and one of the best representations of the city's urban transformation. Situated in the northeast, it combines the industrial essence of the past with a vibrant modernity that makes it an increasingly attractive area to live, work, and enjoy. Nearby, you will find the Clot station, which will help you move around the city. The apartment consists of: - A bright living room with a sofa, TV, and balcony. - A fully equipped kitchen (dishwasher, coffee maker, oven, refrigerator, and microwave). - A bedroom with a double bed, two nightstands, and a wardrobe. - A bedroom with a single bed, a wardrobe, drawers under the bed, and a desk with a chair. - Two bathrooms - A laundry room Fully furnished and equipped (TV, washing machine, dryer, drying rack, cleaning set, iron, and ironing board), the apartment is located in a building with an elevator and intercom. Reservation conditions: - Two months' deposit - Agency fees."
96712703,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/24/d4/38/1332296844.webp,LINK,,Gràcia,El Camp d'En Grassot i Gràcia Nova,"$1,650",88,3,2,5,calle de Sardenya,41.4100092,2.163081,https://www.idealista.com/inmueble/96712703/,"SEASONAL RENTAL FOR STUDENTS FURNISHED READY TO ENTER TO LIVE. Spectacular piece, in a fantastic area of the Gracia-Camp d'en Grassot neighborhood. 3 BEDROOMS AND 2 BATHROOMS, TERRACE, FULLY FURNISHED AND EQUIPPED. High and bright house, very quiet and calm, with views of the sea and the Sagrada Familia. Finca with elevator and concierge. It consists of 3 bedrooms (1 double, one as a suite and 2 single), 2 bathrooms, large living-dining room, large and equipped kitchen, with a gallery area for a washing machine. Parquet floors in the entrance, hallway and living room, rest of the house, terrazzo floors. A few meters from the house, you can enjoy all the services around you: the Mercat de l'Estrella, a large number of small shops and supermarkets, Hospital de Sant Pau, pharmacies, metro L4 (Alfons X), buses, Holme Place Gymnasium, Plaza Alfons X and Passeig de Sant Joan. Upper-middle-lower rental rate: €14.05/m2- €15.19/m2- €19.41/m2. In the indicated price Includes IBI expenses and community expenses."
102179122,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/68/b6/1146965212.webp,LINK,,Les Corts,Les Corts,"$1,650",87,3,2,4,Neighbourhood: Les Corts,41.3856248,2.1351607,https://www.idealista.com/inmueble/102179122/,"Live in the heart of the city in this spectacular apartment next to Travesera de Les Corts and 2 minutes from l'Illa Diagonal shopping center! In excellent condition and with all the details designed for your comfort. This property consists of a spacious living room with access to a cozy balcony, perfect for relaxing while enjoying a charming urban view. The 14 m² office-style kitchen has access to a gallery, providing you with a functional and modern space to prepare your meals. The house is complemented by three bedrooms: one double with a built-in wardrobe, one single also with a built-in wardrobe and a third single room set up as an office, ideal for those who work or study from home. In addition, the apartment has a complete bathroom equipped with a shower tray and an additional toilet, both designed with style and functionality. As if all this were not enough, a large parking space on the same property is included in the price. Forget about parking problems in the city and enjoy the comfort of having your car safe and close to home. Do not miss this opportunity to live in a privileged location, with all the services at your fingertips. Contact us today for more information!"
88043332,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9d/58/86/737174854.webp,LINK,,Eixample,L'Antiga Esquerra de l'Eixample,"$1,880",87,3,2,3,aribau,41.3876572,2.1580495,https://www.idealista.com/inmueble/88043332/,"AVAILABLE 10 of May Temporary rental** Great apartment located in one of the best areas of Barcelona century royal estate on a third floor with elevator.  The apartment has been recently renovated and stands out for its luminosity and tranquility.  It offers a spacious hall, living-dining room with views of the main street (Tarragona exhibition). Fully equipped closed kitchen (dishwasher) with natural light and access to outside balcony. Living room and kitchen face the main street but no noise is heard thanks to its double-glazed aluminum windows.  Parquet floors in good condition. Two bathrooms and 3 double bedrooms. One interior with double bed embedded in furniture (it can be stored in the day to take advantage of the space) and study area (desk).  Second bedroom also double and with access to a furnished balcony-terrace to enjoy the tranquility as it faces the interior courtyard. Third very bright double room with en-suite bathroom with access to the balcony-terrace.  Both rooms open onto a large block patio that favors privacy. The apartment has central heating and AC (independent system), double glazed windows throughout the floor and aluminum windows.  It stands out for its warmth, tranquility and luminosity. Four blocks from the Provence Station (FGC) and the L1 metro station (red) Universitat. You can walk to Paseo de Gracia, Rambla and Plaza de Cataluña. For visits contact us!"
107109895,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b0/cc/ee/1303261525.webp,LINK,,Gràcia,Vila de Gràcia,"$1,800",50,3,2,4,calle del Torrent de l'Olla,41.4036278,2.1556259,https://www.idealista.com/inmueble/107109895/,"BRIGHT ATTIC WITH TERRACE ON THE SAME FLOOR FOR TEMPORARY RENTAL *INCREDIBLE TEMPORARY RENTAL APARTMENT* *FULLY FURNISHED* *MONTHLY RENTAL FROM 1 TO 11 MONTHS* This cozy attic consists of 3 spacious bedrooms in perfect condition. One of them has a double bed, air conditioning and a wardrobe. Another room, equipped with a wonderful sofa bed, air conditioning and a window. The last one, next to the main room, we have a magnificent room with a sofa, television, desk, air conditioning and a window. As for the bathrooms, it has two fully equipped bathrooms, both with a shower tray and in perfect condition. The open-plan living room offers a dining table for four people, a fully equipped open kitchen with all appliances and kitchen utensils, air conditioning and a window that allows exterior light to create a wonderful and cozy stay. The entire apartment enjoys magnificent decoration and natural light, allowing you to enjoy one of the best areas of Barcelona. The apartment also has an incredible terrace with brutal views of the city of Barcelona. If you are interested, do not hesitate to ask any questions, we are at your disposal. *The apartment's utilities are not included in the rental price and will be subject to extra charges. Clients will be informed of any additional charges in the final contract. The price does not include the deposit or expenses. *."
108008118,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/e9/67/ff/1331974187.webp,LINK,,Eixample,La Nova Esquerra de l'Eixample,"$2,000",100,3,2,5,CALABRIA / PARIS,41.3865969,2.1444607,https://www.idealista.com/inmueble/108008118/,"Bright 100 m² apartment with large terrace in the Nova de l'Eixample We present this magnificent property located in one of the most sought-after areas of the Nova de l'Eixample, surrounded by all services and with excellent communication. The apartment, with 100 m² of built area, stands out for its great luminosity and a functional distribution designed for daily comfort. Upon entering, we find a spacious living-dining room with direct access to a generous terrace, ideal for enjoying the outdoors in the city. The semi-open kitchen, recently renovated, is in perfect condition and connects to a practical independent laundry room. The night area consists of three bedrooms: two double bedrooms with fitted wardrobes - one of them with an en-suite bathroom - and a medium-sized bedroom, all designed to offer maximum space utilization. In addition, the property has a second full bathroom equipped with a bathtub. Among its finishes, the parquet floors, low-consumption LED lighting, aluminum carpentry, and air conditioning system with hot/cold pump stand out, guaranteeing comfort at any time of the year. An excellent opportunity for those seeking to live or invest in one of the most dynamic and well-connected areas of the city."
105301819,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/1d/20/73/1247988631.webp,LINK,,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,"$2,100",118,3,2,bj,calle de Muntaner,41.3952469,2.1474132,https://www.idealista.com/inmueble/105301819/,"AVAILABLE FROM MAY 5 TO AUGUST 31! TEMPORARY RENTAL Muntaner Style is a very elegant and bright apartment. It has three bedrooms, two of them with double beds and two complete bathrooms, renovated and in pleasant blue tones. The living room is very spacious, with comfortable sofas, a pleasant dining area, and plenty of natural light coming through restored classic windows. The kitchen has all the necessary appliances and utensils for the home. The walls are painted in light tones that provide a feeling of clarity and space, and highlight the original paintings that decorate them. The Sant Gervasi neighborhood is a very select area, quiet and well connected to the center of Barcelona. It is one of the most exclusive neighborhoods in the city, traditional, elegant, quiet and well connected with several railway stations just a few minutes away. Here you will find the emblematic Turó Parc and you will also find numerous shops, large brand stores, a market, numerous cafes and restaurants. - Supplies not included. - Deposit of 2 months. For any other questions, do not hesitate to contact us!"
102594616,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/5c/cb/1160698438.webp,LINK,,Eixample,Sant Antoni,"$1,895",74,3,2,5,calle de Villarroel,41.3827295,2.159472,https://www.idealista.com/inmueble/102594616/,"SEASONAL RENTAL FROM 32 DAYS TO 11 MONTHS AVAILABLE FROM 04.05 Wifi is included in the price This flat is located in Carrer de Villarroel, 08011, Barcelona, Barcelona, in the area of SANT ANTONI, on the 5th floor. It is a flat that has 74 m2 of which 69 m2 are useful and has 3 bedrooms and 2 bathrooms. Welcome to your ideal seasonal rental flat in the heart of the Eixample Sant Antoni. This spacious 69m2 flat on the 5th floor offers the perfect mix of comfort, style and convenience for your stay in Barcelona. Upon entering the flat, you will immediately be greeted by a bright and harmonious living room. Thanks to 2 large windows and a strategically placed mirror, the space feels open and airy. The living room features a comfortable and spacious sofa, perfect for lounging and relaxing. A flat-screen TV and 2 cosy armchairs offer entertainment options, while a generous classic wooden dining table invites you to enjoy meals and gatherings with family and friends. In addition, there is a practical desk area, ideal for catching up on work or correspondence during your stay. The well-designed kitchen offers a bright and modern ambience and is generously spacious. Whether you are a cooking enthusiast or just need to prepare quick meals, you will appreciate the modern and classic appliances and ample space for all your culinary needs. This flat features 3 classic bedrooms, each furnished with a comfortable double bed and ample storage space for your belongings. The interior windows in each bedroom not only ensure privacy, but also allow natural light to filter in, creating a pleasant atmosphere. These windows also facilitate a refreshing change of air, ensuring that the rooms remain well ventilated and comfortable throughout your stay. You will find 2 bathrooms in this flat. The main bathroom is spacious and features a classic design with a combination bathtub and shower, providing a comfortable and functional space for your daily routines. There is also a second smaller service bathroom with toilet and sink. Sant Antoni is a vibrant and sought-after neighbourhood in Barcelona. Living here means you'll have easy access to some of the city's most iconic landmarks, restaurants and cultural attractions. Stroll along the wide tree-lined avenues, visit the local markets and enjoy the charming atmosphere of this historic district. With excellent public transport links nearby, you can explore the entire city with ease. Booking conditions: - two months deposit - agency fees."
107149444,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b5/5c/4f/1304471369.webp,LINK,,Eixample,La Dreta de l'Eixample,"$1,995",84,3,2,2,avenida Diagonal,41.3973113,2.1624903,https://www.idealista.com/inmueble/107149444/,"TEMPORARY RENTAL APARTMENT FROM 32 DAYS TO 11 MONTHS APARTMENT AVAILABLE NOW This wonderful 3-bedroom, 2-bathroom apartment is available for seasonal rental, offering 84 square meters of space. It is located in Eixample, an incredible area to live, a comfortable and cozy neighborhood for you to relax after a long day. Eixample is one of the largest neighborhoods in Barcelona, and besides its size, it also has several tourist sites such as: La Sagrada Familia, Casa Batlló, La Pedrera, Las Ramblas, Plaza Catalunya, and the Sants station. Just a few blocks from the apartment, you will find the Diagonal metro that will help you explore all of Barcelona. Inside the apartment, you will find a hallway that leads directly to the beautiful living room, which is equipped with a TV perfect for enjoying your free time and relaxing on the sofa. The kitchen is a closed space perfect for exploring your creativity. Cooking in it, you will find everything you need. You will also find three bedrooms, the first with a double bed, two nightstands, and a large wardrobe with a mirror to store your belongings. The second bedroom has a double bed, a dresser, and an open wardrobe, while the last room also has a double bed, two wardrobes, and a chair. The apartment is fully furnished and equipped with: air conditioning, heating, television, washing machine, and drying rack. The kitchen is well-equipped with a dishwasher, stove, oven, refrigerator, and microwave. The apartment has an elevator and an intercom. CONDITIONS: - 2 months deposit + agency fees - Justification of temporality."
98421419,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d5/e5/28/1011644757.webp,LINK,,Ciutat Vella,El Gòtic,"$2,045",110,3,2,2,calle de les Moles,41.3861499,2.1721241,https://www.idealista.com/inmueble/98421419/,"SEASONAL RENTAL FROM 32 DAYS TO 11 MONTHS APARTMENT AVAILABLE ON 10.05 WIFI INCLUDED IN THE RENT This apartment is located at Carrer de les Moles, 08002, Barcelona, Barcelona, on the 2nd floor. It is an apartment that has 110 m2, of which 103 m2 are usable, and it has 3 bedrooms and 2 bathrooms. It has a fully equipped kitchen, is bright, furnished, has wifi, coffee maker, oven, courtesy toilet paper, washing machine, terrace, air conditioning, intercom, furnished kitchen, and bed linen. A home is a perfect space to strengthen our interpersonal relationships with those closest to us. That is why it is really important to have some common spaces within the apartment that invite us to stay and feel comfortable. In this seasonal rental apartment, you will have exactly that. The living-dining room has a beautiful window that illuminates the entire room as well as the kitchen. The living room sofa is large and perfect for watching television with family and friends. Additionally, with air conditioning and heating, as well as included wifi, you will always be comfortable at all times and in all climates. For a quiet meal, you will have both a nice and practical table in the living room and a bar that connects you to the semi-open kitchen. This kitchen is fully equipped. It has a microwave, oven, refrigerator, dishwasher, and ceramic hob. All the equipment is absolutely modern, as well as the furniture, which looks beautiful in that red color. The 3 bedrooms in the apartment are doubles and have a double bed perfect for resting. Two bedrooms also have a wardrobe that will provide all the storage space you will need, and one of them even has an exterior exit to breathe some fresh air. There is 1 full bathroom with a very practical full-size shower, although there is also another toilet to facilitate the routines of all the people. The rental apartment is located in one of the most desirable neighborhoods in the center of Barcelona, which is the Gothic Quarter. The best parts of Barcelona will be within your reach, and most of them just a short walk away. Beautiful areas like Las Ramblas, the Barcelona Cathedral, or the Mercat de la Boqueria, all close to the apartment! The metro, railways, trains, buses, and all the transport we will find at Plaça Catalunya will make your life very easy. Booking conditions - 2 months deposit - agency fees."
106341511,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b2/93/14/1279920638.webp,LINK,,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,"$1,800",90,3,2,5,avenida de Francesc Cambó,41.3869715,2.1766397,https://www.idealista.com/inmueble/106341511/,"SEASONAL RENTAL Completely renovated brand new house of 90 square meters. It has 3 double bedrooms. This house has incredible views of the roof of the Santa Caterina market, open and clear views, facing south, giving it lots of natural light. The house has just been renovated with good quality materials. It consists of 2 bathrooms, 1 toilet and a full bathroom with shower. Brand new renovation, Air conditioning with heat pump, aluminum carpentry (double glazing). fully equipped kitchen (fridge, oven, washing machine and dishwasher). Building with elevator and concierge. Excellent location a few meters from Via Layetana and in front of the Santa Caterina market, an area with all services."
