query,lat,lon,display_name,importance,osm_type,osm_id,geocode_status,geocoded_at
"Calle del Canonge Pibernat, 16, Sants - Badal, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:28.566835+00:00
"Calle del Canonge Pibernat, 8, Sants - Badal, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:30.420083+00:00
"Calle del Cardenal Tedeschini, 74, El Congrés i els Indians, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:32.584268+00:00
"Calle del Cardenal Tedeschini, 75, El Congrés i els Indians, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:34.294664+00:00
"Calle del Cardenal Vives i Tutó, 65, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:36.490369+00:00
"Calle del Cardener, 23, La Salut, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:38.215257+00:00
"Calle del Carme, 44, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:40.239906+00:00
"Calle del Carme, 9, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:42.201990+00:00
"Calle del Cinca, 32, Sant Andreu, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:44.073443+00:00
"Calle del Comte Borrell, 149, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:45.860485+00:00
"Calle del Comte Borrell, 165, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:47.701736+00:00
"Calle del Comte d'Urgell, 69, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:49.633453+00:00
"Calle del Congost, 25, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:51.406225+00:00
"Calle del Consell de Cent, 22, Hostafrancs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:53.239055+00:00
"Calle del Conveni, 20, La Prosperitat, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:54.965156+00:00
"Calle del Correu Vell, 10, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:56.636637+00:00
"Calle del Císter, 9, Sant Gervasi - La Bonanova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:51:58.839405+00:00
"Calle del Doctor Aiguader, 16, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:00.566107+00:00
"Calle del Doctor Aiguader, 7, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:02.285448+00:00
"Calle del Doctor Cadevall, 12, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:04.130323+00:00
"Calle del Farell, 15, Hostafrancs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:05.838215+00:00
"Calle del Ferrocarril, 7, El Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:08.537836+00:00
"Calle del Foc Follet, 58, El Bon Pastor, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:10.603841+00:00
"Calle del Foc, 28, La Marina del Prat Vermell, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:12.440143+00:00
"Calle del Foc, 44, La Marina del Prat Vermell, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:15.164873+00:00
"Calle del Francolí, 35 -37, El Putxet i el Farró, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:17.030352+00:00
"Calle del Guadiana, 8, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:18.853755+00:00
"Calle del Lleó, 15, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:20.748799+00:00
"Calle del Mar, 117, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:22.868985+00:00
"Calle del Mar, 63, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:24.936700+00:00
"Calle del Maresme, 114, El Besòs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:27.033989+00:00
"Calle del Maresme, 272, La Verneda i la Pau, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:29.022175+00:00
"Calle del Maresme, 50, El Besòs, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:31.397779+00:00
"Calle del Marquès de Barberà, 14, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:33.685926+00:00
"Calle del Marquès de la Mina, 25, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:35.598946+00:00
"Calle del Mas Casanovas, 33, El Baix Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:37.448512+00:00
"Calle del Molí, 23, La Prosperitat, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:39.209313+00:00
"Calle del Montsant, 34, Can Peguera - El Turó de la Peira, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:40.952555+00:00
"Calle del Nerbion, 5, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:42.705229+00:00
"Calle del Nerbion, 9, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:44.426978+00:00
"Calle del Paraguai, 31, Provençals del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:46.707177+00:00
"Calle del Parlament, 53, Sant Antoni, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:48.518138+00:00
"Calle del Perelló, 56, El Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:50.275285+00:00
"Calle del Pi, 14, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:52.600711+00:00
"Calle del Pistó, 26, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:54.288423+00:00
"Calle del Pisuerga, 19, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:56.134566+00:00
"Calle del Plom, 23, La Marina del Prat Vermell, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:57.927150+00:00
"Calle del Poeta Cabanyes, 7, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:52:59.619452+00:00
"Calle del Poeta Cabanyes, 9, El Poble Sec - Parc de Montjuïc, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:01.716648+00:00
"Calle del Portal Nou, 27, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:04.789176+00:00
"Calle del Portal Nou, 41, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:07.348104+00:00
"Calle del Príncep de Viana, 13, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:09.583375+00:00
"Calle del Regent Mendieta, 22, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:11.506046+00:00
"Calle del Regent Mendieta, 24, La Maternitat i Sant Ramon, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:13.115758+00:00
"Calle del Rosselló, 187, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:15.803946+00:00
"Calle del Rosselló, 522, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:18.532490+00:00
"Calle del Rosselló, 82, La Nova Esquerra de l'Eixample, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:21.749101+00:00
"Calle del Sots - Tinent Navarro, 35, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:23.576023+00:00
"Calle del Taquígraf Garriga, 66, Les Corts, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:25.534445+00:00
"Calle del Tenor Masini, 20, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:27.431440+00:00
"Calle del Tenor Masini, 77, Sants, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:29.115047+00:00
"Calle del Torrent de l'Olla, 28, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:30.852346+00:00
"Calle del Torrent de les Flors, 115, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:32.773871+00:00
"Calle del Treball, 275, Sant Martí de Provençals, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:34.553627+00:00
"Calle del Vidre, 21, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:36.249651+00:00
"Calle del Xiprer, 43, El Guinardó, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:38.070132+00:00
"Calle del besòs, 16, La Teixonera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:39.747762+00:00
"Calle del dos de Maig, 219, La Sagrada Família, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:41.621209+00:00
"Calle dels Agullers, 15, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:43.330222+00:00
"Calle dels Alts Forns, 90, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:45.568141+00:00
"Calle dels Alts Forns, 95, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:47.363881+00:00
"Calle dels Banys Nous, 7, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:49.175822+00:00
"Calle dels Banys Vells, 12, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:50.942389+00:00
"Calle dels Banys Vells, 14, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:52.724330+00:00
"Calle dels Carders, 9, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:54.310442+00:00
"Calle dels Cavallers, 41, Pedralbes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:56.069365+00:00
"Calle dels Cresques, 5 , - Cesi, El Bon Pastor, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:57.799282+00:00
"Calle dels Còdols, 26, El Gòtic, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:53:59.496268+00:00
"Calle dels Esports, 2, Sarrià, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:01.351914+00:00
"Calle dels Madrazo, 60, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:03.014187+00:00
"Calle dels Nou Barris, 4, La Trinitat Nova, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:04.699389+00:00
"Calle dels Orgues, 6, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:06.456969+00:00
"Calle dels Pescadors, 25, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:08.203335+00:00
"Calle dels Pescadors, 68, La Barceloneta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:10.528870+00:00
"Calle dels Sombrerers, 5, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:12.498950+00:00
"Calle dels Tallers, 26, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:15.045017+00:00
"Calle dels Tallers, 57, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:16.951126+00:00
"Calle dels Tallers, 69, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:18.728265+00:00
"Calle dels Valero, 11, Sant Gervasi - Galvany, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:20.594673+00:00
"Calle independencia, 288, El Camp de l'Arpa del Clot, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:22.564365+00:00
"Calle picalquers, 11, El Raval, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:24.363083+00:00
"Calle sant marc, 18, Vila de Gràcia, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:26.561078+00:00
"Camino Sant Genís, 3, Sant Genís Dels Agudells - Montbau, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:28.277562+00:00
"Camino de Mas Sauró, 63, Vallvidrera - El Tibidabo i les Planes, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:54:30.718370+00:00
"Cantabria, 18, La Verneda i la Pau, Barcelona, Spain",41.4189605,2.2030665,"18, Carrer de Cantàbria, la Pau, la Verneda i la Pau, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08020, España",8.435721370255616e-05,node,6525124242,found,2026-04-21T09:54:32.414514+00:00
"Carrer de Calders, 2, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3846264,2.1829777,"2, Carrer de Calders, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,12131017880,found,2026-04-21T09:54:34.010386+00:00
"Carrer de Calders, 3, Sant Pere - Santa Caterina i la Ribera, Barcelona, Spain",41.3845896,2.1830455,"Hidden Doorway Tattoo, 3, Carrer de Calders, la Ribera, Sant Pere, Santa Caterina i la Ribera, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08003, España",8.435721370255616e-05,node,7108817886,found,2026-04-21T09:54:35.660214+00:00
"Carrer dels Escudellers, 20, El Gòtic, Barcelona, Spain",41.3797986,2.1765913,"20, Carrer dels Escudellers, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",8.435721370255616e-05,node,7673782711,found,2026-04-21T09:54:37.760006+00:00
"Carretera Reial, 128, Barcelona, Spain",41.3799376,2.0616315,"Carretera Reial, Sant Just Desvern, Baix Llobregat, Barcelona, Catalunya, 08960, España",0.053394287785152934,way,28985701,found,2026-04-21T09:54:39.493324+00:00
"Carretera de Sarrià a Vallvidrera, 261, Vallvidrera - El Tibidabo i les Planes, Barcelona, Spain",41.4126294,2.1042366,"261-265, Carretera de Sarrià a Vallvidrera, Vallvidrera, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08017, España",8.435721370255616e-05,node,12142922746,found,2026-04-21T09:54:41.312350+00:00
"Carretera de les Aigües, 24, Pedralbes, Barcelona, Spain",41.395971,2.1008015,"24, Carretera de les Aigües, Pedralbes, les Corts, Barcelona, Barcelonès, Barcelona, Catalunya, 08017, España",6.091477836266144e-05,node,12078355392,found,2026-04-21T09:54:42.959202+00:00
"Colom, 11, El Gòtic, Barcelona, Spain",41.3799696,2.1806837,"11, Passeig de Colom, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",8.435721370255616e-05,node,6244773107,found,2026-04-21T09:54:44.659619+00:00
"Diagonal, 339, La Dreta de l'Eixample, Barcelona, Spain",41.3983215,2.1676922,"Don Kilo, 339, Avinguda Diagonal (lateral mar), la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08037, España",8.435721370255616e-05,node,11295491613,found,2026-04-21T09:54:47.130130+00:00
"Espronceda, 61, El Poblenou, Barcelona, Spain",41.4035655,2.2067887,"61, Carrer d'Espronceda, el Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08005, España",8.435721370255616e-05,node,6721071129,found,2026-04-21T09:54:48.749286+00:00
"Ferran Agullo, 18, Sant Gervasi - Galvany, Barcelona, Spain",41.3960046,2.1405469,"18, Carrer de Ferran Agulló, Galvany, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08021, España",8.435721370255616e-05,node,6064824200,found,2026-04-21T09:54:50.851091+00:00
"Francoli, 17, El Putxet i el Farró, Barcelona, Spain",41.4046116,2.1480594,"17, Carrer del Francolí, el Farró, el Putxet i el Farró, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalunya, 08006, España",8.435721370255616e-05,node,6078530477,found,2026-04-21T09:54:52.492714+00:00
"Gomis, 72, Vallcarca i els Penitents, Barcelona, Spain",41.4131821,2.1402724,"72, Carrer de Gomis, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",8.435721370255616e-05,node,11469955024,found,2026-04-21T09:54:54.658972+00:00
"Gran Via de Carles III, 49, La Maternitat i Sant Ramon, Barcelona, Spain",41.3827181,2.127685,"49, Gran Via de Carles III, la Maternitat, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalunya, 08028, España",8.435721370255616e-05,node,12038311014,found,2026-04-21T09:54:56.492448+00:00
"Gran Via de les Corts Catalanes, 1150, Provençals del Poblenou, Barcelona, Spain",41.4177826,2.2070586,"1150, Gran Via de les Corts Catalanes (lateral mar), Provençals del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08020, España",8.435721370255616e-05,relation,9429080,found,2026-04-21T09:54:58.204050+00:00
"Gran Via de les Corts Catalanes, 1178, El Besòs, Barcelona, Spain",41.4204862,2.2099329,"Gran Via de les Corts Catalanes (lateral mar), el Besòs, el Besòs i el Maresme, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08020, España",0.4536252297026014,way,251750784,found,2026-04-21T09:55:00.141783+00:00
"Gran Via de les Corts Catalanes, 148, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:55:02.001245+00:00
"Gran Via de les Corts Catalanes, 164, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:55:04.858432+00:00
"Gran Via de les Corts Catalanes, 203, La Bordeta, Barcelona, Spain",41.3676941,2.1393907,"Gran Via de les Corts Catalanes, la Bordeta, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",0.4536252297026014,way,533269953,found,2026-04-21T09:55:06.607923+00:00
"Gran Via de les Corts Catalanes, 294, La Font de la Guatlla, Barcelona, Spain",41.3721323,2.1457035,"294, Gran Via de les Corts Catalanes, la Font de la Guatlla, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",8.435721370255616e-05,node,5164105527,found,2026-04-21T09:55:08.663333+00:00
"Gran Via de les Corts Catalanes, 301, Hostafrancs, Barcelona, Spain",41.3722377,2.1449908,"301, Gran Via de les Corts Catalanes (lateral muntanya), Hostafrancs, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",8.435721370255616e-05,node,5164829933,found,2026-04-21T09:55:10.510247+00:00
"Gran Via de les Corts Catalanes, 302, La Font de la Guatlla, Barcelona, Spain",41.3723876,2.1460944,"Cafe.365, 302, Gran Via de les Corts Catalanes, la Font de la Guatlla, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalunya, 08014, España",8.435721370255616e-05,node,11028575853,found,2026-04-21T09:55:12.639605+00:00
"Gran Via de les Corts Catalanes, 390, Sant Antoni, Barcelona, Spain",41.3758772,2.1506645,"390, Gran Via de les Corts Catalanes (lateral mar), Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08015, España",8.435721370255616e-05,node,6251874824,found,2026-04-21T09:55:14.791460+00:00
"Gran Via de les Corts Catalanes, 476, Sant Antoni, Barcelona, Spain",41.379614,2.1561056,"476, Gran Via de les Corts Catalanes (lateral mar), Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08015, España",8.435721370255616e-05,way,249406900,found,2026-04-21T09:55:16.849182+00:00
"Gran Via de les Corts Catalanes, 537, L'Antiga Esquerra de l'Eixample, Barcelona, Spain",41.382442,2.1593119,"Gran Via de les Corts Catalanes (lateral mar), l'Antiga Esquerra de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",0.4536252297026014,way,491443472,found,2026-04-21T09:55:19.076598+00:00
"Gran Via de les Corts Catalanes, 546, Sant Antoni, Barcelona, Spain",41.3829395,2.1603859,"546, Gran Via de les Corts Catalanes (lateral mar), Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",0.13618373728802152,way,249407362,found,2026-04-21T09:55:20.829016+00:00
"Gran Via de les Corts Catalanes, 548, Sant Antoni, Barcelona, Spain",41.3830114,2.1604803,"548, Gran Via de les Corts Catalanes (lateral mar), Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",8.435721370255616e-05,way,249407363,found,2026-04-21T09:55:22.463615+00:00
"Gran Via de les Corts Catalanes, 554, Sant Antoni, Barcelona, Spain",41.3832117,2.1607422,"554, Gran Via de les Corts Catalanes (lateral mar), Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08011, España",8.435721370255616e-05,way,249407384,found,2026-04-21T09:55:24.256333+00:00
"Gran Via de les Corts Catalanes, 620, La Dreta de l'Eixample, Barcelona, Spain",41.3878275,2.166665,"Parking Coliseum, 620, Gran Via de les Corts Catalanes (lateral mar), la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,11021890459,found,2026-04-21T09:55:26.529854+00:00
"Gran Via de les Corts Catalanes, 646, La Dreta de l'Eixample, Barcelona, Spain",41.3902325,2.1697752,"646, Gran Via de les Corts Catalanes (lateral mar), la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08007, España",8.435721370255616e-05,node,6179159328,found,2026-04-21T09:55:28.710302+00:00
"Gran Via de les Corts Catalanes, 686, La Dreta de l'Eixample, Barcelona, Spain",41.3927556,2.1735533,"686, Gran Via de les Corts Catalanes (lateral mar), la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08010, España",8.435721370255616e-05,relation,11217487,found,2026-04-21T09:55:30.523346+00:00
"Gran Via de les Corts Catalanes, 688, La Dreta de l'Eixample, Barcelona, Spain",41.3932025,2.1737289,"688, Gran Via de les Corts Catalanes, la Dreta de l'Eixample, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08010, España",8.435721370255616e-05,node,7340838007,found,2026-04-21T09:55:32.616406+00:00
"Gran de Sant Andreu, 470, Sant Andreu, Barcelona, Spain",41.4188248,2.1913638,"Carrer Gran de la Sagrera, la Sagrera, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08027, España",0.0534176905470359,way,1213874462,found,2026-04-21T09:55:34.922952+00:00
"Guifre, 1, El Raval, Barcelona, Spain",41.3815832,2.1666401,"1, Carrer de Guifré, el Raval, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",8.435721370255616e-05,node,11990916671,found,2026-04-21T09:55:36.802391+00:00
"Guitard, 63, Les Corts, Barcelona, Spain",41.3836925,2.1367902,"Carrer de Guitard, les Corts, Barcelona, Barcelonès, Barcelona, Catalunya, 08029, España",0.0534176905470359,way,4750164,found,2026-04-21T09:55:39.231918+00:00
"Ignasi Iglesias, 42, Sant Andreu, Barcelona, Spain",41.4337589,2.186664,"Carrer d'Ignasi Iglésias, Sant Andreu de Palomar, Sant Andreu, Barcelona, Barcelonès, Barcelona, Catalunya, 08030, España",0.0534176905470359,way,52516530,found,2026-04-21T09:55:41.357853+00:00
"Juan de Austria, 101, El Parc i la Llacuna del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:55:43.573852+00:00
"La Rambla, 96, El Gòtic, Barcelona, Spain",41.382142,2.1726332,"96, La Rambla, el Gòtic, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalunya, 08002, España",8.435721370255616e-05,node,7670852047,found,2026-04-21T09:55:45.521994+00:00
"Meridiana, 179, El Camp de l'Arpa del Clot, Barcelona, Spain",41.4130813,2.1865782,"179, Avinguda Meridiana, el Camp de l'Arpa del Clot, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalunya, 08026, España",8.435721370255616e-05,node,6205335359,found,2026-04-21T09:55:47.638877+00:00
"Montornes, 47, Vallcarca i els Penitents, Barcelona, Spain",41.4191004,2.1433787,"47, Carrer de Montornès, Vallcarca, Vallcarca i els Penitents, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08023, España",8.435721370255616e-05,node,11470535328,found,2026-04-21T09:55:49.493427+00:00
"Mühlberg, 32, El Carmel, Barcelona, Spain",41.4178143,2.1588627,"32, Carrer de Mühlberg, el Carmel, Horta-Guinardó, Barcelona, Barcelonès, Barcelona, Catalunya, 08024, España",8.435721370255616e-05,node,6365278824,found,2026-04-21T09:55:51.638838+00:00
"Or, 33, Vila de Gràcia, Barcelona, Spain",41.4051115,2.1579182,"33, Carrer de l'Or, la Vila de Gràcia, Gràcia, Barcelona, Barcelonès, Barcelona, Catalunya, 08012, España",8.435721370255616e-05,node,6178020515,found,2026-04-21T09:55:54.078610+00:00
"Palmeres, 20, Vilapicina i la Torre Llobeta, Barcelona, Spain",41.4297691,2.168,"Passatge de les Palmeres, la Torre Llobeta, Vilapicina i la Torre Llobeta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08031, España",0.0534176905470359,way,157321775,found,2026-04-21T09:55:56.640999+00:00
"Parlament, 13, Sant Antoni, Barcelona, Spain",41.3758817,2.1615284,"13, Carrer del Parlament, Sant Antoni, l'Eixample, Barcelona, Barcelonès, Barcelona, Catalunya, 08004, España",8.435721370255616e-05,way,1073409071,found,2026-04-21T09:55:58.575235+00:00
"Pasaje Coello, 40, La Sagrera, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:00.516521+00:00
"Pasaje Salut, 96, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:02.613944+00:00
"Paseo Garcia i Faria, 75, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:06.018883+00:00
"Paseo Josep Carner, 47, Zona Franca - Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:09.544860+00:00
"Paseo Maragall, 158, El Congrés i els Indians, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:11.771674+00:00
"Paseo Maragall, 350, Vilapicina i la Torre Llobeta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:15.138785+00:00
"Paseo Maragall, 90, Navas, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:16.996541+00:00
"Paseo Zona Franca, 142, La Marina del Port, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:19.580100+00:00
"Paseo de Fabra i Puig, 118, Porta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:21.627590+00:00
"Paseo de Fabra i Puig, 262, Porta, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:24.231278+00:00
"Paseo de Fabra i Puig, 305, Vilapicina i la Torre Llobeta, Barcelona, Spain",41.4301405,2.1796521,"EL PASEO, Passeig de Fabra i Puig, Vilapicina, Vilapicina i la Torre Llobeta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",8.435721370255616e-05,node,1467583585,found,2026-04-21T09:56:26.502833+00:00
"Paseo de Fabra i Puig, 315, Vilapicina i la Torre Llobeta, Barcelona, Spain",41.4301405,2.1796521,"EL PASEO, Passeig de Fabra i Puig, Vilapicina, Vilapicina i la Torre Llobeta, Nou Barris, Barcelona, Barcelonès, Barcelona, Catalunya, 08016, España",8.435721370255616e-05,node,1467583585,found,2026-04-21T09:56:28.663095+00:00
"Paseo de Garcia Fària, 73, Diagonal Mar i el Front Marítim del Poblenou, Barcelona, Spain",,,,,,,not_found,2026-04-21T09:56:31.453865+00:00
